id_solicitud,fecha_solicitud,cedula_ciudadania,nombre,apellido,edad,ingresos_anuales,puntaje_crediticio,historial_pagos,deuda_actual,antiguedad_laboral,estado_civil,numero_dependientes,tipo_empleo,solicitud_credito,inicio_mes,inicio_semana
RA-2022110719,2022-11-07,477096795,Alexander,Gómez,71,63594.06,799,Regular,3113.48,21,Casado,2,Autonomo,1.0,2022-11-01,2022-11-07
RA-2022110710,2022-11-07,846817381,María,Velasco,57,168972.31,411,Malo,39029.55,13,Viudo,1,Autonomo,0.0,2022-11-01,2022-11-07
RA-2022110709,2022-11-07,892980918,Ángel,Navarro,45,57424.39,524,Regular,13835.03,21,Casado,0,Temporal,0.0,2022-11-01,2022-11-07
RA-2022110708,2022-11-07,135641085,Fredy,Ortega,27,189436.8,769,Bueno,7493.36,39,Viudo,0,Temporal,1.0,2022-11-01,2022-11-07
RA-2022110707,2022-11-07,131478450,Hernando,Gómez,39,161824.44,457,Bueno,7455.42,6,Casado,5,Fijo,0.0,2022-11-01,2022-11-07
RA-2022110706,2022-11-07,247488292,Lorena,Martínez,70,173250.91,712,Malo,17526.42,25,Soltero,1,Fijo,0.0,2022-11-01,2022-11-07
RA-2022110705,2022-11-07,692681026,Emilia,Morales,63,78654.1,319,Malo,35309.17,23,Soltero,0,Fijo,0.0,2022-11-01,2022-11-07
RA-2022110704,2022-11-07,578065892,Carlos,Navarro,72,19676.75,754,Bueno,47909.07,28,Divorciado,0,Temporal,0.0,2022-11-01,2022-11-07
RA-2022110703,2022-11-07,795018763,Elvira,Duarte,18,214951.12,426,Malo,38889.15,16,Viudo,0,Desempleado,0.0,2022-11-01,2022-11-07
RA-2022110702,2022-11-07,801678268,José,Quintero,45,244724.7,662,Malo,27707.85,16,Divorciado,5,Fijo,0.0,2022-11-01,2022-11-07
RA-2022110701,2022-11-07,605945411,Andrea,Vargas,41,197332.94,387,Bueno,5520.28,14,Soltero,2,Desempleado,0.0,2022-11-01,2022-11-07
RA-2022110711,2022-11-07,289336686,Paulo,Benítez,57,237334.08,739,Regular,19627.12,5,Casado,2,Autonomo,1.0,2022-11-01,2022-11-07
RA-2022110810,2022-11-08,126598884,Juan,Gutiérrez,32,94843.36,717,Bueno,35324.72,17,Soltero,2,Autonomo,1.0,2022-11-01,2022-11-07
RA-2022110809,2022-11-08,060603959,Antonio,Barrios,30,167422.28,317,Bueno,44710.44,7,Viudo,5,Desempleado,0.0,2022-11-01,2022-11-07
RA-2022110808,2022-11-08,143771134,Blanca,González,42,166714.01,431,Bueno,1133.76,33,Casado,1,Fijo,0.0,2022-11-01,2022-11-07
RA-2022110807,2022-11-08,660123671,Mauricio,Bedoya,43,19653.06,415,Bueno,9175.35,25,Viudo,5,Fijo,0.0,2022-11-01,2022-11-07
RA-2022110806,2022-11-08,645472901,Uriel,Sierra,57,94986.6,656,Bueno,4347.19,12,Divorciado,4,Fijo,1.0,2022-11-01,2022-11-07
RA-2022110804,2022-11-08,939057852,Andrea,Cerón,56,115629.0,631,Malo,34461.65,10,Casado,4,Autonomo,0.0,2022-11-01,2022-11-07
RA-2022110803,2022-11-08,974607019,Enrique,Sánchez,78,249382.59,309,Malo,21484.19,38,Casado,5,Temporal,0.0,2022-11-01,2022-11-07
RA-2022110802,2022-11-08,336142310,Willian,Beltrán,56,110034.63,586,Regular,11609.99,14,Viudo,1,Temporal,0.0,2022-11-01,2022-11-07
RA-2022110801,2022-11-08,421789199,Milena,Muñoz,26,106895.23,812,Regular,36365.89,1,Divorciado,0,Temporal,1.0,2022-11-01,2022-11-07
RA-2022110805,2022-11-08,656838508,María,Pacheco,60,201130.54,607,Regular,36978.15,35,Divorciado,5,Desempleado,0.0,2022-11-01,2022-11-07
RA-2022110912,2022-11-09,298344738,Luz,Rendón,43,246131.6,814,Regular,34647.18,2,Viudo,4,Desempleado,1.0,2022-11-01,2022-11-07
RA-2022110920,2022-11-09,832014577,Alexander,Guerra,46,30869.42,400,Regular,20099.34,23,Viudo,1,Desempleado,0.0,2022-11-01,2022-11-07
RA-2022110919,2022-11-09,639195886,Eduardo,Martínez,19,82661.79,804,Regular,16100.52,31,Casado,3,Autonomo,1.0,2022-11-01,2022-11-07
RA-2022110918,2022-11-09,195691963,Helena,Salas,33,149869.68,428,Bueno,9150.52,37,Soltero,3,Fijo,0.0,2022-11-01,2022-11-07
RA-2022110917,2022-11-09,412242536,José,Guerra,80,33290.56,838,Bueno,3972.55,23,Divorciado,0,Fijo,1.0,2022-11-01,2022-11-07
RA-2022110916,2022-11-09,015985298,Miguel,Narváez,18,88232.91,675,Regular,46796.63,29,Divorciado,2,Temporal,0.0,2022-11-01,2022-11-07
RA-2022110915,2022-11-09,973255097,José,Sánchez,80,233109.77,403,Malo,22276.73,20,Viudo,5,Temporal,0.0,2022-11-01,2022-11-07
RA-2022110914,2022-11-09,070401522,Sandra,Marín,34,224417.86,795,Regular,37792.33,34,Soltero,1,Desempleado,1.0,2022-11-01,2022-11-07
RA-2022110913,2022-11-09,171855720,Rafael,Luna,40,241392.55,767,Bueno,24459.5,12,Viudo,0,Autonomo,1.0,2022-11-01,2022-11-07
RA-2022110911,2022-11-09,399104745,Valentina,Erazo,79,23378.24,572,Bueno,34120.72,1,Viudo,2,Autonomo,0.0,2022-11-01,2022-11-07
RA-2022110905,2022-11-09,212695284,Ángela,Pacheco,75,112781.03,787,Malo,49788.47,39,Casado,0,Autonomo,0.0,2022-11-01,2022-11-07
RA-2022110909,2022-11-09,331775492,Alberto,Pérez,40,153776.85,408,Regular,22984.49,32,Divorciado,0,Temporal,0.0,2022-11-01,2022-11-07
RA-2022110910,2022-11-09,631358204,Wilson,Vera,72,133676.52,576,Malo,49952.46,14,Divorciado,2,Fijo,0.0,2022-11-01,2022-11-07
RA-2022110902,2022-11-09,260625982,Rosa,González,79,174512.52,429,Malo,17830.87,17,Viudo,1,Temporal,0.0,2022-11-01,2022-11-07
RA-2022110903,2022-11-09,533019373,María,Granados,56,27534.68,686,Bueno,24899.45,32,Divorciado,3,Autonomo,0.0,2022-11-01,2022-11-07
RA-2022110904,2022-11-09,431094992,Fredy,López,70,66256.59,824,Bueno,15866.73,4,Viudo,0,Temporal,1.0,2022-11-01,2022-11-07
RA-2022110901,2022-11-09,153161692,María,Villa,19,231542.63,408,Bueno,11757.66,2,Viudo,4,Autonomo,0.0,2022-11-01,2022-11-07
RA-2022110906,2022-11-09,080803326,Leandro,Parra,28,161146.06,554,Bueno,22553.16,27,Divorciado,0,Autonomo,0.0,2022-11-01,2022-11-07
RA-2022110907,2022-11-09,516600942,Felipe,Rojas,76,99766.17,781,Regular,32941.08,13,Divorciado,1,Autonomo,1.0,2022-11-01,2022-11-07
RA-2022110908,2022-11-09,493691175,Miguel,Leal,33,177582.67,312,Bueno,28648.9,32,Viudo,4,Temporal,0.0,2022-11-01,2022-11-07
RA-2022111011,2022-11-10,855589545,Gonzalo,Ballesteros,21,108748.16,730,Malo,8230.06,14,Divorciado,0,Desempleado,0.0,2022-11-01,2022-11-07
RA-2022111017,2022-11-10,479252372,Giovanni,Solano,77,158655.24,382,Malo,15957.85,18,Divorciado,1,Fijo,0.0,2022-11-01,2022-11-07
RA-2022111016,2022-11-10,424689817,Aurora,Romero,31,226527.15,369,Regular,25378.45,16,Divorciado,5,Autonomo,0.0,2022-11-01,2022-11-07
RA-2022111015,2022-11-10,194144833,Cecilia,González,47,189364.21,623,Malo,479.35,31,Viudo,0,Fijo,0.0,2022-11-01,2022-11-07
RA-2022111014,2022-11-10,142205389,María,Mejía,61,133617.03,420,Regular,24534.09,24,Viudo,4,Fijo,0.0,2022-11-01,2022-11-07
RA-2022111013,2022-11-10,629166384,Juan,Hurtado,29,194145.7,462,Malo,33008.6,30,Divorciado,4,Desempleado,0.0,2022-11-01,2022-11-07
RA-2022111012,2022-11-10,105000044,Edwin,Escobar,69,151596.34,572,Regular,17693.59,8,Casado,3,Fijo,0.0,2022-11-01,2022-11-07
RA-2022111019,2022-11-10,754830445,Víctor,López,19,112068.45,700,Malo,9758.22,30,Soltero,5,Fijo,0.0,2022-11-01,2022-11-07
RA-2022111010,2022-11-10,668011422,Adriana,García,71,24942.57,813,Regular,23729.67,1,Divorciado,4,Fijo,0.0,2022-11-01,2022-11-07
RA-2022111018,2022-11-10,081618898,Fernanda,Parra,28,141101.02,436,Malo,45767.17,19,Viudo,5,Temporal,0.0,2022-11-01,2022-11-07
RA-2022111008,2022-11-10,481183137,María,Molano,69,238844.07,519,Malo,47834.85,28,Soltero,0,Autonomo,0.0,2022-11-01,2022-11-07
RA-2022111007,2022-11-10,968179095,Diana,Ortega,35,164388.2,803,Regular,30288.55,26,Soltero,4,Temporal,1.0,2022-11-01,2022-11-07
RA-2022111006,2022-11-10,218130086,Carlos,Triana,40,57313.75,378,Regular,45290.46,35,Divorciado,2,Fijo,0.0,2022-11-01,2022-11-07
RA-2022111005,2022-11-10,608121424,Paola,Reyes,69,18020.11,520,Regular,26029.44,18,Casado,1,Desempleado,0.0,2022-11-01,2022-11-07
RA-2022111004,2022-11-10,099757861,Alex,Rincón,25,26320.48,539,Malo,22550.33,14,Soltero,4,Autonomo,0.0,2022-11-01,2022-11-07
RA-2022111003,2022-11-10,688179646,Enrique,Torres,55,30470.61,818,Regular,25502.41,26,Divorciado,4,Fijo,0.0,2022-11-01,2022-11-07
RA-2022111002,2022-11-10,287979376,Angie,Ruiz,59,64627.89,666,Bueno,42727.49,28,Casado,0,Autonomo,0.0,2022-11-01,2022-11-07
RA-2022111001,2022-11-10,930895746,Víctor,Fuentes,56,44799.02,448,Malo,38263.61,8,Divorciado,2,Desempleado,0.0,2022-11-01,2022-11-07
RA-2022111009,2022-11-10,367109996,Edilson,Guerrero,68,158354.8,729,Bueno,17815.13,35,Divorciado,0,Fijo,1.0,2022-11-01,2022-11-07
RA-2022111111,2022-11-11,294279862,Enith,Contreras,80,127385.72,659,Bueno,33873.49,5,Viudo,3,Desempleado,1.0,2022-11-01,2022-11-07
RA-2022111112,2022-11-11,508365807,Rafael,Arias,76,118138.26,495,Malo,38985.95,40,Viudo,4,Autonomo,0.0,2022-11-01,2022-11-07
RA-2022111113,2022-11-11,341988838,Richard,Sarmiento,38,102267.18,517,Regular,24249.04,20,Divorciado,3,Autonomo,0.0,2022-11-01,2022-11-07
RA-2022111110,2022-11-11,918018009,Isabel,Martínez,53,42941.46,686,Regular,38655.06,38,Viudo,0,Autonomo,0.0,2022-11-01,2022-11-07
RA-2022111115,2022-11-11,717023093,Mauricio,Cruz,19,249254.42,738,Regular,12077.98,14,Viudo,0,Temporal,1.0,2022-11-01,2022-11-07
RA-2022111116,2022-11-11,915952284,Luis,Silva,36,200699.65,778,Malo,19249.53,38,Viudo,3,Temporal,0.0,2022-11-01,2022-11-07
RA-2022111114,2022-11-11,162290463,Guillermo,Duque,18,242725.47,802,Malo,22302.81,19,Divorciado,4,Desempleado,0.0,2022-11-01,2022-11-07
RA-2022111109,2022-11-11,454785704,Mario,Ávila,23,36990.27,622,Regular,38974.65,31,Casado,3,Temporal,0.0,2022-11-01,2022-11-07
RA-2022111103,2022-11-11,517132938,Liliana,Díaz,73,70697.4,367,Regular,29604.52,31,Divorciado,1,Desempleado,0.0,2022-11-01,2022-11-07
RA-2022111107,2022-11-11,430336688,Sofía,Hoyos,40,147420.51,790,Malo,32670.07,0,Soltero,3,Fijo,0.0,2022-11-01,2022-11-07
RA-2022111106,2022-11-11,775829066,María,Montes,56,118975.18,454,Bueno,36365.32,13,Casado,3,Autonomo,0.0,2022-11-01,2022-11-07
RA-2022111105,2022-11-11,249236017,Tatiana,Morales,58,37013.43,840,Bueno,39678.13,4,Divorciado,1,Fijo,0.0,2022-11-01,2022-11-07
RA-2022111104,2022-11-11,399836803,Fernanda,Riascos,80,211832.55,438,Bueno,48958.5,6,Divorciado,0,Desempleado,0.0,2022-11-01,2022-11-07
RA-2022111108,2022-11-11,137555813,Lorena,Rojas,31,239580.27,798,Regular,21380.42,12,Casado,0,Desempleado,1.0,2022-11-01,2022-11-07
RA-2022111102,2022-11-11,107239493,Abel,Ríos,27,158329.84,307,Malo,37403.14,9,Soltero,3,Temporal,0.0,2022-11-01,2022-11-07
RA-2022111101,2022-11-11,245972789,Luz,Sánchez,25,137641.06,368,Malo,39729.16,22,Divorciado,0,Desempleado,0.0,2022-11-01,2022-11-07
RA-2022111215,2022-11-12,457117070,Nelsy,González,51,208462.01,506,Regular,38634.52,19,Divorciado,0,Temporal,0.0,2022-11-01,2022-11-07
RA-2022111216,2022-11-12,129348877,Segundo,Miranda,26,107510.68,648,Regular,10239.94,22,Soltero,3,Desempleado,0.0,2022-11-01,2022-11-07
RA-2022111217,2022-11-12,481647157,Cecilia,Ortega,69,228190.23,440,Regular,6567.35,24,Casado,4,Autonomo,0.0,2022-11-01,2022-11-07
RA-2022111218,2022-11-12,868282987,Mario,Márquez,76,237504.6,797,Bueno,1015.74,2,Viudo,1,Desempleado,1.0,2022-11-01,2022-11-07
RA-2022111222,2022-11-12,004842001,Diego,Barbosa,73,115896.59,338,Bueno,18806.88,6,Viudo,0,Desempleado,0.0,2022-11-01,2022-11-07
RA-2022111220,2022-11-12,245423703,Astrid,Montoya,37,114757.62,545,Bueno,47692.73,4,Viudo,3,Desempleado,0.0,2022-11-01,2022-11-07
RA-2022111221,2022-11-12,028400152,Tatiana,Castro,51,83417.3,589,Bueno,9571.41,29,Casado,0,Temporal,0.0,2022-11-01,2022-11-07
RA-2022111214,2022-11-12,666590553,Isabel,Camacho,77,141519.35,436,Regular,17780.74,12,Soltero,2,Desempleado,0.0,2022-11-01,2022-11-07
RA-2022111223,2022-11-12,613194513,Luis,Ocampo,25,214826.29,768,Bueno,9311.04,14,Viudo,4,Fijo,1.0,2022-11-01,2022-11-07
RA-2022111219,2022-11-12,822972154,Felipe,Oviedo,21,28838.65,574,Regular,22537.09,13,Divorciado,4,Autonomo,0.0,2022-11-01,2022-11-07
RA-2022111213,2022-11-12,956012726,Martha,Vélez,42,27322.74,568,Malo,17305.67,4,Viudo,2,Fijo,0.0,2022-11-01,2022-11-07
RA-2022111212,2022-11-12,027278235,Valentina,Figueroa,72,160886.72,389,Malo,10924.28,27,Divorciado,4,Desempleado,0.0,2022-11-01,2022-11-07
RA-2022111211,2022-11-12,752928728,Daniel,Martínez,62,224886.3,328,Malo,16890.91,4,Soltero,1,Fijo,0.0,2022-11-01,2022-11-07
RA-2022111201,2022-11-12,546208106,César,Mejía,26,80583.0,533,Bueno,49579.83,6,Casado,4,Autonomo,0.0,2022-11-01,2022-11-07
RA-2022111203,2022-11-12,985490491,Humberto,Villegas,23,94662.81,731,Regular,31281.67,21,Soltero,5,Fijo,1.0,2022-11-01,2022-11-07
RA-2022111204,2022-11-12,428038396,Johana,Bautista,60,219637.64,614,Regular,43902.24,32,Divorciado,2,Fijo,0.0,2022-11-01,2022-11-07
RA-2022111205,2022-11-12,270448203,Erika,Ríos,78,188385.48,465,Bueno,38556.3,36,Divorciado,3,Fijo,0.0,2022-11-01,2022-11-07
RA-2022111202,2022-11-12,675979868,Santiago,Hernández,30,209046.06,460,Bueno,14172.97,7,Divorciado,3,Desempleado,0.0,2022-11-01,2022-11-07
RA-2022111207,2022-11-12,110472590,Graciela,Pinto,26,207353.34,725,Regular,21392.4,35,Divorciado,1,Autonomo,1.0,2022-11-01,2022-11-07
RA-2022111208,2022-11-12,963467570,Edinson,Hurtado,62,98287.72,760,Regular,36960.11,31,Viudo,4,Desempleado,1.0,2022-11-01,2022-11-07
RA-2022111209,2022-11-12,972494672,Javier,González,20,235818.82,753,Bueno,20137.82,18,Soltero,2,Temporal,1.0,2022-11-01,2022-11-07
RA-2022111210,2022-11-12,152328549,Alba,Patiño,66,217023.45,516,Malo,22469.51,7,Soltero,4,Temporal,0.0,2022-11-01,2022-11-07
RA-2022111206,2022-11-12,411345272,Eduardo,Palacios,52,39725.74,746,Malo,26894.95,2,Viudo,2,Autonomo,0.0,2022-11-01,2022-11-07
RA-2022111310,2022-11-13,939051573,Marlon,Soto,79,245530.1,614,Malo,32029.58,22,Casado,0,Desempleado,0.0,2022-11-01,2022-11-07
RA-2022111315,2022-11-13,178472364,Damián,Gómez,63,136758.3,693,Regular,2050.88,12,Soltero,3,Temporal,1.0,2022-11-01,2022-11-07
RA-2022111314,2022-11-13,205140378,Cecilia,Mesa,36,131670.19,622,Regular,34021.68,18,Soltero,2,Fijo,0.0,2022-11-01,2022-11-07
RA-2022111316,2022-11-13,757149631,Inés,Flórez,46,55133.37,556,Regular,35913.5,13,Casado,5,Autonomo,0.0,2022-11-01,2022-11-07
RA-2022111313,2022-11-13,065588902,Daniel,Jiménez,51,234509.57,328,Bueno,29185.5,27,Soltero,4,Autonomo,0.0,2022-11-01,2022-11-07
RA-2022111312,2022-11-13,290427960,Edwin,Acevedo,37,62455.79,744,Bueno,17990.58,19,Casado,3,Fijo,1.0,2022-11-01,2022-11-07
RA-2022111311,2022-11-13,147562810,Alexander,Roa,40,131043.54,834,Malo,2010.34,24,Viudo,2,Fijo,0.0,2022-11-01,2022-11-07
RA-2022111309,2022-11-13,338663589,Carlos,Solano,76,170427.17,841,Regular,45416.52,1,Divorciado,1,Desempleado,1.0,2022-11-01,2022-11-07
RA-2022111303,2022-11-13,708502926,Karol,Ortiz,20,101297.53,445,Malo,42584.25,0,Divorciado,5,Fijo,0.0,2022-11-01,2022-11-07
RA-2022111307,2022-11-13,968929334,Adriana,Ruiz,79,223822.39,565,Bueno,45392.11,11,Casado,4,Temporal,0.0,2022-11-01,2022-11-07
RA-2022111306,2022-11-13,572353892,Eduardo,Sánchez,76,236487.3,746,Malo,45522.54,6,Divorciado,3,Temporal,0.0,2022-11-01,2022-11-07
RA-2022111305,2022-11-13,944205082,Edna,Hernández,33,201756.41,710,Malo,28962.64,11,Viudo,2,Desempleado,0.0,2022-11-01,2022-11-07
RA-2022111304,2022-11-13,796530346,David,Amaya,54,62793.93,796,Regular,29854.36,10,Divorciado,1,Fijo,0.0,2022-11-01,2022-11-07
RA-2022111302,2022-11-13,170015414,Ángel,Garcés,62,125915.68,715,Bueno,45573.14,25,Viudo,3,Desempleado,1.0,2022-11-01,2022-11-07
RA-2022111301,2022-11-13,636827142,Henry,Rojas,68,222385.01,374,Regular,42282.39,28,Divorciado,0,Temporal,0.0,2022-11-01,2022-11-07
RA-2022111308,2022-11-13,288385251,Luz,Pérez,21,73358.25,792,Bueno,18125.71,17,Soltero,3,Temporal,1.0,2022-11-01,2022-11-07
RA-2022111417,2022-11-14,107768794,Angie,Benavides,65,155360.63,720,Bueno,35666.64,19,Viudo,1,Autonomo,1.0,2022-11-01,2022-11-14
RA-2022111416,2022-11-14,149866457,Emilia,Vanegas,78,110178.44,663,Regular,39512.86,4,Divorciado,4,Fijo,1.0,2022-11-01,2022-11-14
RA-2022111415,2022-11-14,828813849,Andrea,Parada,51,205994.36,507,Regular,44737.82,8,Soltero,1,Autonomo,0.0,2022-11-01,2022-11-14
RA-2022111414,2022-11-14,772874362,Karen,Fonseca,69,228056.88,420,Regular,10033.99,1,Divorciado,1,Fijo,0.0,2022-11-01,2022-11-14
RA-2022111413,2022-11-14,225360943,David,Rico,55,71243.32,641,Regular,27752.08,4,Soltero,3,Fijo,0.0,2022-11-01,2022-11-14
RA-2022111412,2022-11-14,290882869,Luisa,Rodríguez,31,50773.07,610,Regular,30846.04,12,Viudo,1,Temporal,0.0,2022-11-01,2022-11-14
RA-2022111411,2022-11-14,101025305,Andrey,Mosquera,74,16297.64,446,Bueno,40460.57,34,Casado,3,Autonomo,0.0,2022-11-01,2022-11-14
RA-2022111410,2022-11-14,341229846,María,Rentería,46,203517.77,807,Bueno,46659.34,29,Soltero,2,Fijo,1.0,2022-11-01,2022-11-14
RA-2022111407,2022-11-14,356337216,Lucía,Franco,70,15500.99,702,Malo,1441.39,23,Casado,5,Fijo,0.0,2022-11-01,2022-11-14
RA-2022111408,2022-11-14,380776483,Fernando,Pérez,49,15718.92,345,Regular,6766.59,21,Soltero,0,Autonomo,0.0,2022-11-01,2022-11-14
RA-2022111406,2022-11-14,923482225,Óscar,Arévalo,66,35914.42,711,Regular,41056.44,39,Casado,2,Desempleado,0.0,2022-11-01,2022-11-14
RA-2022111405,2022-11-14,247252354,Carlos,Ruiz,46,130756.17,710,Malo,22788.05,37,Viudo,4,Temporal,0.0,2022-11-01,2022-11-14
RA-2022111404,2022-11-14,742044983,Alfredo,González,40,21055.96,323,Bueno,46645.28,18,Casado,3,Desempleado,0.0,2022-11-01,2022-11-14
RA-2022111403,2022-11-14,379925154,Luz,Oviedo,51,209217.93,381,Malo,19349.91,32,Viudo,0,Fijo,0.0,2022-11-01,2022-11-14
RA-2022111402,2022-11-14,067425189,Leonardo,Trujillo,76,25519.75,534,Regular,24353.06,40,Viudo,5,Desempleado,0.0,2022-11-01,2022-11-14
RA-2022111401,2022-11-14,113703592,María,Paz,31,122675.55,420,Regular,10158.21,15,Divorciado,5,Desempleado,0.0,2022-11-01,2022-11-14
RA-2022111409,2022-11-14,010665577,Liliana,Gutiérrez,56,163992.97,457,Bueno,39475.01,12,Soltero,5,Desempleado,0.0,2022-11-01,2022-11-14
RA-2022111513,2022-11-15,984970646,Beatriz,Romero,41,77477.39,301,Malo,38821.67,18,Divorciado,4,Desempleado,0.0,2022-11-01,2022-11-14
RA-2022111514,2022-11-15,634881737,Edinson,Beltrán,72,155817.52,508,Bueno,8590.01,26,Soltero,2,Desempleado,0.0,2022-11-01,2022-11-14
RA-2022111515,2022-11-15,494990130,María,Barbosa,23,80963.67,708,Bueno,30699.74,8,Divorciado,3,Temporal,1.0,2022-11-01,2022-11-14
RA-2022111506,2022-11-15,715316474,David,Delgado,58,202254.36,314,Malo,33334.75,23,Casado,4,Temporal,0.0,2022-11-01,2022-11-14
RA-2022111517,2022-11-15,149956163,Margarita,Martínez,28,82898.45,450,Regular,40138.98,12,Divorciado,4,Autonomo,0.0,2022-11-01,2022-11-14
RA-2022111518,2022-11-15,280169662,José,Ortiz,49,172777.51,740,Regular,42362.03,2,Soltero,4,Desempleado,1.0,2022-11-01,2022-11-14
RA-2022111519,2022-11-15,500511615,Ana,Ramírez,27,224597.95,475,Malo,40391.95,27,Viudo,3,Fijo,0.0,2022-11-01,2022-11-14
RA-2022111512,2022-11-15,520887687,Ricardo,Córdoba,24,76271.78,673,Malo,4360.01,3,Viudo,1,Temporal,0.0,2022-11-01,2022-11-14
RA-2022111516,2022-11-15,684737243,Ángel,Salazar,52,199258.03,522,Malo,11637.19,14,Soltero,3,Fijo,0.0,2022-11-01,2022-11-14
RA-2022111511,2022-11-15,474182214,Luz,Ramírez,71,221811.73,646,Regular,27907.27,8,Soltero,0,Desempleado,0.0,2022-11-01,2022-11-14
RA-2022111504,2022-11-15,321599311,Uriel,Castro,63,180509.08,566,Malo,1465.37,34,Divorciado,1,Fijo,0.0,2022-11-01,2022-11-14
RA-2022111509,2022-11-15,555580562,Jorge,Ramírez,33,34826.39,359,Regular,18321.16,13,Soltero,5,Autonomo,0.0,2022-11-01,2022-11-14
RA-2022111508,2022-11-15,053009953,Luisa,Galeano,38,109129.04,373,Bueno,44124.55,40,Viudo,5,Autonomo,0.0,2022-11-01,2022-11-14
RA-2022111507,2022-11-15,903356415,Carlos,Díaz,61,41736.13,711,Bueno,44975.94,25,Soltero,2,Fijo,0.0,2022-11-01,2022-11-14
RA-2022111505,2022-11-15,255295845,David,Osorio,39,140670.63,832,Malo,26759.3,24,Viudo,2,Desempleado,0.0,2022-11-01,2022-11-14
RA-2022111510,2022-11-15,914132685,Enith,Bolívar,51,19341.93,739,Malo,30834.49,23,Viudo,2,Fijo,0.0,2022-11-01,2022-11-14
RA-2022111503,2022-11-15,112815329,Leidy,Garcés,71,96661.62,377,Regular,8897.72,6,Divorciado,5,Temporal,0.0,2022-11-01,2022-11-14
RA-2022111502,2022-11-15,687030766,Andrea,Restrepo,35,150548.69,353,Malo,38254.57,22,Soltero,2,Autonomo,0.0,2022-11-01,2022-11-14
RA-2022111501,2022-11-15,624796079,Juan,Jiménez,27,159411.71,306,Bueno,20052.45,40,Divorciado,2,Fijo,0.0,2022-11-01,2022-11-14
RA-2022111614,2022-11-16,760419646,Inés,Márquez,40,237428.67,580,Regular,40010.57,40,Divorciado,2,Temporal,0.0,2022-11-01,2022-11-14
RA-2022111612,2022-11-16,585464378,Liceth,Rodríguez,26,198422.8,462,Bueno,46137.5,20,Viudo,2,Temporal,0.0,2022-11-01,2022-11-14
RA-2022111611,2022-11-16,538716005,Amanda,Molina,72,95012.15,310,Malo,36348.25,30,Casado,0,Fijo,0.0,2022-11-01,2022-11-14
RA-2022111610,2022-11-16,100313598,Ángel,Gallego,35,39593.88,729,Regular,36096.77,12,Viudo,3,Autonomo,0.0,2022-11-01,2022-11-14
RA-2022111609,2022-11-16,164631914,Jenny,Lara,77,46074.91,489,Regular,27270.85,19,Casado,1,Desempleado,0.0,2022-11-01,2022-11-14
RA-2022111608,2022-11-16,140974031,Piedad,Camacho,45,222163.28,457,Bueno,40361.65,32,Viudo,0,Autonomo,0.0,2022-11-01,2022-11-14
RA-2022111613,2022-11-16,253689759,César,Fuentes,55,201028.1,793,Regular,18272.92,40,Casado,1,Autonomo,1.0,2022-11-01,2022-11-14
RA-2022111606,2022-11-16,269857391,Margarita,Blanco,73,246519.82,600,Bueno,29803.63,23,Divorciado,1,Fijo,0.0,2022-11-01,2022-11-14
RA-2022111605,2022-11-16,795910051,Álvaro,Rodríguez,50,177023.72,643,Bueno,18418.99,31,Casado,2,Autonomo,0.0,2022-11-01,2022-11-14
RA-2022111604,2022-11-16,743484755,Martín,Gutiérrez,66,48207.9,322,Regular,14156.07,0,Divorciado,4,Temporal,0.0,2022-11-01,2022-11-14
RA-2022111603,2022-11-16,401967852,Elena,Corredor,30,240273.44,630,Regular,19943.14,9,Soltero,2,Temporal,0.0,2022-11-01,2022-11-14
RA-2022111602,2022-11-16,136203942,Jorge,García,61,32599.67,786,Regular,19339.87,10,Viudo,1,Temporal,0.0,2022-11-01,2022-11-14
RA-2022111601,2022-11-16,650112695,Esther,Ceballos,73,108689.53,532,Malo,21312.73,19,Soltero,0,Autonomo,0.0,2022-11-01,2022-11-14
RA-2022111607,2022-11-16,923385264,Ana,Martínez,26,177107.2,514,Regular,16715.42,19,Divorciado,3,Fijo,0.0,2022-11-01,2022-11-14
RA-2022111711,2022-11-17,634260115,Carlos,Ortiz,47,181213.3,665,Malo,32460.34,21,Soltero,0,Autonomo,0.0,2022-11-01,2022-11-14
RA-2022111710,2022-11-17,117533206,Johana,Hernández,59,227166.85,565,Regular,24819.52,19,Divorciado,0,Fijo,0.0,2022-11-01,2022-11-14
RA-2022111709,2022-11-17,849562706,Nelson,Ruiz,41,152410.38,643,Malo,17995.91,13,Divorciado,0,Autonomo,0.0,2022-11-01,2022-11-14
RA-2022111708,2022-11-17,579499134,Cristian,González,41,184442.23,762,Malo,13919.95,8,Casado,5,Autonomo,0.0,2022-11-01,2022-11-14
RA-2022111706,2022-11-17,345031986,Jesús,Martínez,29,215085.02,829,Regular,5628.69,33,Viudo,4,Fijo,1.0,2022-11-01,2022-11-14
RA-2022111707,2022-11-17,752061631,María,Martínez,73,111883.28,509,Malo,34580.59,27,Viudo,5,Temporal,0.0,2022-11-01,2022-11-14
RA-2022111704,2022-11-17,856733247,Ernesto,Mejía,50,57318.81,356,Regular,13112.84,32,Casado,1,Desempleado,0.0,2022-11-01,2022-11-14
RA-2022111703,2022-11-17,674613249,Ernesto,Padilla,24,190231.55,590,Malo,35049.02,9,Viudo,4,Desempleado,0.0,2022-11-01,2022-11-14
