CLIENTE_ID,NOMBRE,GENERO,EDAD,CIUDAD,FRECUENCIA_COMPRA,PRIMERA_COMPRA,ULTIMA_COMPRA,TIEMPO_CLIENTE_MESES,DIAS_ULTIMA_COMPRA
1538,Juan Jorge Melo Hernández,M,21,Tunja,18,2023-01-17,2025-06-13,29,2
1539,Yina Yina Ramírez,F,18,Villavicencio,13,2023-01-29,2025-06-10,29,5
1540,José Castro,F,37,Cúcuta,10,2023-01-08,2025-05-24,29,22
1541,Jenny Moreno,M,76,Ibagué,9,2023-01-01,2025-05-12,29,34
1542,Fernando Diego Bernal Corredor,M,58,Tunja,1,2023-01-01,2025-06-11,29,4
1543,Julieth Cantillo,F,34,Villavicencio,2,2023-01-10,2025-05-28,29,18
1544,Carlos Velasco Naranjo,M,73,Bogotá,9,2023-01-10,2025-06-13,29,2
1545,Andrés Jaider Salazar Ayala,F,46,Ibagué,5,2023-01-08,2025-06-11,29,4
1546,María Diana Restrepo,F,28,Tunja,19,2023-01-02,2025-06-09,29,6
1547,Guillermo Mario Yepes Alvarado,M,38,Barranquilla,12,2023-01-01,2025-06-01,29,14
1548,Milena Isabel Carrillo Cifuentes,M,43,Bucaramanga,19,2023-01-12,2025-06-10,29,5
1549,Fernando Castro,F,62,Tunja,7,2023-01-11,2025-05-31,29,15
1550,William Gregorio Acosta,M,64,Ibagué,7,2023-01-02,2025-05-19,29,27
1551,Enrique Luis Torres Londoño,F,43,Villavicencio,5,2023-01-04,2025-05-31,29,15
1552,Nancy Díaz Caballero,F,38,Cali,4,2023-01-06,2025-06-14,29,1
1553,Yaneth Derly Guerrero,F,40,Bogotá,15,2023-01-03,2025-06-15,29,0
1554,Edison Bernardo Rentería Rojas,F,67,Ibagué,13,2023-01-01,2025-06-09,29,6
1555,Edwin Prada Angarita,F,46,Medellín,9,2023-01-04,2025-06-14,29,1
1556,Carlos Muñoz,M,65,Bucaramanga,16,2023-01-12,2025-06-03,29,12
1557,Omar Fabián Cerón Parra,F,56,Medellín,14,2023-01-04,2025-06-12,29,3
1558,Karina Milena Rojas,M,74,Villavicencio,4,2023-01-02,2025-06-14,29,1
1559,Daniel Pedro García,M,75,Cali,3,2023-01-27,2025-05-24,29,22
1560,Marisol Gladis Sánchez,M,54,Bogotá,3,2023-01-03,2025-06-07,29,8
1561,Maritza Patricia Jaimes Jiménez,F,64,Barranquilla,8,2023-01-01,2025-06-10,29,5
1562,María Guzmán Beltrán,F,78,Ibagué,2,2023-01-03,2025-06-07,29,8
1563,Denis Rubiela Arias Reyes,F,46,Ibagué,10,2023-01-10,2025-06-02,29,13
1564,Francisco Miguel Molano Jaimes,M,21,Villavicencio,2,2023-01-01,2025-06-08,29,7
1565,Patricia Anyi Hernández Bolaños,M,74,Villavicencio,13,2023-01-04,2025-06-06,29,9
1566,Rocío Luz Duarte Ramírez,M,22,Tunja,9,2023-01-01,2025-05-27,29,19
1567,Inés Paola Ortiz,M,74,Cali,6,2023-01-04,2025-05-15,29,31
1568,Luisa Jiménez,M,54,Bucaramanga,10,2023-01-01,2025-06-15,29,0
1569,Alfonso Sierra,M,57,Bucaramanga,7,2023-01-07,2025-05-27,29,19
1570,Esther Marta García,M,55,Cartagena,3,2023-01-22,2025-06-09,29,6
1571,Yohana Lina Sánchez Acosta,F,68,Cúcuta,15,2023-01-03,2025-06-02,29,13
1572,Julio Zapata García,F,21,Cúcuta,12,2023-01-12,2025-05-29,29,17
1573,Liliana María Morales Correa,M,55,Bucaramanga,4,2023-01-06,2025-06-15,29,0
1574,Antonio Ramírez Restrepo,M,64,Tunja,5,2023-01-08,2025-06-06,29,9
1575,Sebastián Felipe Mena Pardo,M,30,Bogotá,18,2023-01-03,2025-06-05,29,10
1576,Karina Flórez,F,47,Bucaramanga,5,2023-01-18,2025-06-04,29,11
1577,Yuly Libia Rodríguez,F,42,Medellín,19,2023-01-06,2025-06-15,29,0
1578,Ofelia Correa Mosquera,M,31,Bucaramanga,16,2023-01-17,2025-06-09,29,6
1579,Rosa Ligia Salazar,M,76,Medellín,4,2023-01-01,2025-06-08,29,7
1580,Yaneth María Díaz Pérez,F,56,Villavicencio,8,2023-01-02,2025-06-10,29,5
1581,Óscar Bautista Mendoza,F,66,Cúcuta,10,2023-01-03,2025-05-24,29,22
1582,Esther Forero,F,27,Cartagena,2,2023-01-05,2025-06-05,29,10
1583,Ruth Moreno,M,79,Cartagena,17,2023-01-01,2025-06-07,29,8
1584,Elsa Salazar Barrera,F,28,Tunja,10,2023-01-05,2025-05-18,29,28
1585,Hernán Camacho,M,39,Cali,17,2023-01-21,2025-06-14,29,1
1586,Natalia Guzmán Beltrán,F,21,Bucaramanga,15,2023-01-05,2025-05-21,29,25
1587,Miguel López,M,42,Medellín,5,2023-01-03,2025-05-18,29,28
1588,Luis Eduardo Marín Palacio,M,55,Tunja,1,2023-01-06,2025-05-15,29,31
1589,Alirio Álvaro González,M,42,Cali,4,2023-01-14,2025-05-22,29,24
1590,Albeiro Armando Vargas Medina,M,34,Bucaramanga,2,2023-01-07,2025-06-07,29,8
1591,Carolina Dina Flórez,M,57,Cartagena,7,2023-01-01,2025-06-12,29,3
1592,Jorge Ortiz Romero,F,76,Cúcuta,1,2023-01-02,2025-06-08,29,7
1593,Teresa Esther Gaitán,M,64,Cali,7,2023-01-07,2025-06-11,29,4
1594,Elsa Vera Torres,F,78,Tunja,17,2023-01-05,2025-06-07,29,8
1595,Diana Ramírez González,M,51,Medellín,9,2023-01-09,2025-06-09,29,6
1596,Dario José Herrera,M,46,Cartagena,13,2023-01-08,2025-06-06,29,9
1597,Pedro Posada Bedoya,F,23,Villavicencio,3,2023-01-02,2025-06-14,29,1
1598,Juan José Gómez,M,34,Cúcuta,17,2023-01-06,2025-06-12,29,3
1599,María Ramírez Torres,F,29,Bucaramanga,15,2023-01-10,2025-06-11,29,4
1600,Milena Beatriz Silva,M,62,Cali,1,2023-01-13,2025-06-11,29,4
1601,Jesús Agudelo Castillo,M,34,Villavicencio,15,2023-01-01,2025-06-06,29,9
1602,Augusto Hurtado,F,53,Medellín,4,2023-01-07,2025-05-06,29,40
1603,David Edward Ramírez Mora,M,35,Cúcuta,19,2023-01-09,2025-06-14,29,1
1604,Fabián Walter Álvarez Burgos,F,60,Villavicencio,3,2023-01-11,2025-06-04,29,11
1605,Fernanda Lucía Paz García,F,57,Bucaramanga,1,2023-01-14,2025-06-02,29,13
1606,Luz Danna Rengifo,F,31,Bogotá,4,2023-01-02,2025-06-13,29,2
1607,Abelardo Alberto Barragán,M,41,Bucaramanga,19,2023-01-05,2025-06-02,29,13
1608,Luisa Guerrero,M,23,Cartagena,1,2023-01-03,2025-06-14,29,1
1609,Valentina Elena Suárez,F,66,Cali,19,2023-01-08,2025-05-21,29,25
1610,Andrea Meneses,M,70,Barranquilla,5,2023-01-03,2025-06-15,29,0
1611,Álvaro Pedro Bohórquez Ruiz,F,44,Bucaramanga,6,2023-01-06,2025-04-28,29,48
1612,Jesús Martínez Hurtado,M,57,Ibagué,16,2023-01-17,2025-06-13,29,2
1613,Diego Diego Ochoa,M,79,Barranquilla,19,2023-01-01,2025-05-24,29,22
1614,Arturo Rafael Vargas,F,29,Barranquilla,11,2023-01-13,2025-06-14,29,1
1615,Andrea Esperanza Bermúdez,M,27,Cali,4,2023-01-03,2025-06-06,29,9
1616,Ricardo Lozano,M,61,Cali,2,2023-02-15,2025-05-25,28,21
1617,Nilson Ramírez Ortiz,F,73,Medellín,19,2023-01-05,2025-06-12,29,3
1618,Cristian Julio Ocampo Mendoza,M,74,Cartagena,8,2023-01-08,2025-05-27,29,19
1619,Franklin Fabián Melo Uribe,F,24,Medellín,3,2023-01-17,2025-06-13,29,2
1620,Cristina Morales,F,67,Villavicencio,19,2023-01-01,2025-06-02,29,13
1621,Teresa Cabrera López,F,68,Villavicencio,16,2023-01-28,2025-05-20,29,26
1622,Martín Argemiro Álvarez Polo,F,25,Villavicencio,1,2023-01-20,2025-06-06,29,9
1623,Juan Rodríguez Bustamante,F,66,Bogotá,11,2023-01-11,2025-06-14,29,1
1624,Alberto López Espitia,M,22,Bucaramanga,12,2023-01-24,2025-06-15,29,0
1625,Andrea Hernández Montoya,F,34,Tunja,1,2023-01-01,2025-06-09,29,6
1626,Ángela Flórez Rico,M,22,Cali,14,2023-01-02,2025-06-13,29,2
1627,Lucía Álvarez Agudelo,F,22,Tunja,1,2023-01-09,2025-06-15,29,0
1628,Nidia María Lozano,F,79,Cúcuta,16,2023-01-04,2025-06-14,29,1
1629,Andrés Carlos Morales Vega,M,58,Cali,5,2023-01-01,2025-06-10,29,5
1630,María Clemencia Acevedo Mercado,F,76,Cali,15,2023-01-04,2025-06-08,29,7
1631,Liliana Edith Gómez,F,56,Cali,1,2023-01-01,2025-05-26,29,20
1632,Julieth Adriana Páez Martínez,F,30,Tunja,7,2023-02-02,2025-06-05,28,10
1633,Camilo Lozano Meneses,M,32,Cali,14,2023-01-24,2025-05-31,29,15
1634,Jesús Vargas Espinosa,M,40,Ibagué,18,2023-01-03,2025-06-13,29,2
1635,Stiven Blanco Pardo,M,27,Bogotá,8,2023-01-03,2025-05-27,29,19
1636,Amanda Morales,F,43,Cúcuta,10,2023-01-06,2025-06-13,29,2
1637,Inés Cabrera Barreto,F,34,Bucaramanga,6,2023-01-04,2025-03-20,29,87
1638,Wilson Monsalve,M,75,Barranquilla,9,2023-01-14,2025-05-16,29,30
1639,Edinson Raúl González,F,22,Ibagué,9,2023-01-18,2025-06-15,29,0
1640,Edison Cano,M,66,Tunja,17,2023-01-04,2025-06-06,29,9
1641,Lucía Lozano Rodríguez,M,29,Cartagena,3,2023-01-06,2025-06-06,29,9
1642,Dahiana Alicia Sierra Sierra,F,27,Ibagué,3,2023-01-10,2025-06-13,29,2
1643,Eduard Cárdenas Arévalo,F,33,Barranquilla,10,2023-01-04,2025-06-01,29,14
1644,Antonio Mauricio Caicedo,F,55,Villavicencio,11,2023-01-02,2025-06-14,29,1
1645,Milena Ramírez,M,72,Barranquilla,15,2023-01-01,2025-06-11,29,4
1646,Inés Mejía Salcedo,F,55,Cartagena,9,2023-01-08,2025-06-08,29,7
1647,José Castillo Velasco,F,71,Ibagué,12,2023-01-05,2025-05-30,29,16
1648,Wilson Fernando Pérez Gómez,F,36,Barranquilla,3,2023-01-09,2025-06-15,29,0
1649,Reinaldo Luis Castellanos Alzate,F,64,Bucaramanga,2,2023-01-06,2025-06-07,29,8
1650,Jhoan Mena,M,39,Tunja,6,2023-01-04,2025-06-11,29,4
1651,Patricia Vásquez,M,32,Ibagué,10,2023-01-17,2025-06-05,29,10
1652,Alonso Antonio Pinzón,M,26,Ibagué,16,2023-01-06,2025-06-10,29,5
1653,Carmen Cortés Hernández,M,23,Cartagena,4,2023-01-16,2025-06-10,29,5
1654,Carmen Vera Pérez,F,76,Cúcuta,2,2023-01-13,2025-06-11,29,4
1655,Judith Matilde Castellanos,F,46,Villavicencio,1,2023-01-07,2025-05-13,29,33
1656,Adiela Luz Cárdenas Osorio,F,36,Villavicencio,10,2023-01-04,2025-06-14,29,1
1657,Gladys Alejandra Rodríguez Parada,M,70,Cúcuta,19,2023-01-05,2025-06-06,29,9
1658,Vilma Rodríguez Rangel,M,65,Cali,4,2023-01-01,2025-06-08,29,7
1659,Leonor Londoño Monroy,F,51,Barranquilla,13,2023-01-06,2025-06-15,29,0
1660,Diego William Mendoza Pinzón,M,45,Tunja,17,2023-01-01,2025-06-01,29,14
1661,Carlos Juan Montoya Ruiz,F,62,Cali,7,2023-01-06,2025-06-05,29,10
1662,Carlos Rodríguez Sánchez,M,66,Cartagena,4,2023-01-01,2025-05-29,29,17
1663,Fernando Bejarano Córdoba,M,36,Bogotá,10,2023-01-28,2025-06-09,29,6
1664,Dayana Giraldo Estrada,M,53,Ibagué,13,2023-01-07,2025-06-09,29,6
1665,Carlos Hernández,F,63,Bucaramanga,6,2023-01-13,2025-06-14,29,1
1666,Sandra Ospino,F,65,Villavicencio,17,2023-01-12,2025-06-07,29,8
1667,Manuel Enrique Barrera,F,27,Medellín,18,2023-02-25,2025-05-29,28,17
1668,Luz Castellanos,F,52,Villavicencio,15,2023-01-14,2025-06-08,29,7
1669,Sandra Franco Díaz,F,32,Medellín,9,2023-01-10,2025-06-09,29,6
1670,Eduardo Andrés Ballesteros,F,44,Cartagena,19,2023-01-03,2025-06-07,29,8
1671,Iván Muñoz,F,73,Medellín,17,2023-01-09,2025-06-12,29,3
1672,Gloria Niño Reyes,M,60,Cali,9,2023-01-22,2025-06-10,29,5
1673,Yeison David Castro Bohórquez,F,59,Cartagena,13,2023-01-13,2025-06-13,29,2
1674,Alfonso Méndez Jiménez,M,57,Ibagué,17,2023-01-26,2025-06-09,29,6
1675,Stiven Arias García,M,70,Villavicencio,15,2023-01-02,2025-06-13,29,2
1676,Olga Bohórquez,F,49,Cali,15,2023-01-02,2025-06-15,29,0
1677,Brayan Leonel Ortiz Castillo,M,50,Cúcuta,14,2023-01-07,2025-06-12,29,3
1678,Julieth Esmeralda Rivera Jiménez,M,22,Medellín,16,2023-01-01,2025-05-23,29,23
1679,Santiago López,F,51,Barranquilla,11,2023-01-08,2025-06-10,29,5
1680,Alexander Sierra,F,78,Ibagué,3,2023-01-04,2025-06-14,29,1
1681,Fernanda Martínez Cantillo,F,79,Bucaramanga,1,2023-01-02,2025-06-13,29,2
1682,Judith Ana Rico Palacio,F,28,Bogotá,18,2023-01-08,2025-05-05,29,41
1683,Bertha Leidy Rodríguez,F,47,Cúcuta,10,2023-01-12,2025-06-15,29,0
1684,Mary Gladys Álvarez López,F,35,Bogotá,19,2023-01-13,2025-05-20,29,26
1685,Marcela Tamayo,M,53,Cúcuta,13,2023-01-30,2025-06-07,29,8
1686,Alfonso Jeferson Villamil,F,73,Villavicencio,3,2023-01-05,2025-06-07,29,8
1687,María Elena Sierra,F,27,Bucaramanga,1,2023-01-04,2025-06-07,29,8
1688,Tania Mercedes Garzón Gil,F,72,Barranquilla,14,2023-01-01,2025-06-08,29,7
1689,Daniel Correa Pinzón,M,25,Cúcuta,14,2023-01-17,2025-06-05,29,10
1690,Esther Viviana Gutiérrez Bravo,M,59,Medellín,9,2023-01-04,2025-06-04,29,11
1691,Andrés Luis Cabrera,F,78,Bucaramanga,11,2023-01-22,2025-06-07,29,8
1692,Sandra Jazmín Montes,M,42,Barranquilla,17,2023-01-22,2025-06-01,29,14
1693,Efrén Francisco Ortiz Herrera,F,77,Bogotá,1,2023-01-12,2025-06-07,29,8
1694,Inés Esperanza Vásquez,M,71,Bucaramanga,9,2023-01-03,2025-06-14,29,1
1695,Cecilia Velásquez,F,35,Medellín,2,2023-01-05,2025-06-06,29,9
1696,Esther Delgado,F,78,Bucaramanga,11,2023-01-01,2025-06-05,29,10
1697,Claudia Benavides,F,76,Cali,6,2023-01-06,2025-06-14,29,1
1698,Yamile Cortés Acosta,F,75,Cali,4,2023-01-11,2025-06-01,29,14
1699,Alejandro Ángel Benavides Ardila,F,67,Bogotá,11,2023-01-01,2025-06-12,29,3
1700,Sebastián Rodríguez Rosero,M,54,Cartagena,18,2023-01-05,2025-06-04,29,11
1701,Jhon Moreno Martínez,M,51,Ibagué,11,2023-03-09,2025-06-14,27,1
1702,Jorge Marín,M,75,Cali,13,2023-01-03,2025-06-15,29,0
1703,Luz Jaramillo Castro,F,21,Ibagué,7,2023-01-05,2025-06-12,29,3
1704,Humberto Kevin Vargas,M,78,Ibagué,4,2023-01-04,2025-06-14,29,1
1705,Edward Camilo Ortiz,M,45,Tunja,1,2023-01-30,2025-06-06,29,9
1706,Guillermo Juan González Gómez,M,72,Bogotá,14,2023-01-16,2025-06-10,29,5
1707,Claudia Núñez,F,55,Medellín,1,2023-01-09,2025-06-13,29,2
1708,Claudia Gutiérrez,F,55,Bogotá,16,2023-01-09,2025-06-14,29,1
1709,Albeiro Jaime Prada Campo,M,46,Cartagena,17,2023-01-06,2025-06-14,29,1
1710,Orlando Juan Quintero Cárdenas,F,27,Barranquilla,18,2023-01-30,2025-05-25,29,21
1711,Sandra Miranda Hernández,M,24,Cali,13,2023-01-06,2025-06-14,29,1
1712,Felipe Diego Gómez Santos,F,64,Villavicencio,19,2023-01-10,2025-06-10,29,5
1713,Alejandra Deisy Cárdenas Carrillo,F,52,Tunja,5,2023-01-04,2025-06-14,29,1
1714,Juan Hernán Duque,F,18,Villavicencio,12,2023-01-08,2025-06-13,29,2
1715,Oliva Luz Valencia,M,77,Cúcuta,10,2023-02-02,2025-06-06,28,9
1716,David López Rodríguez,M,40,Medellín,13,2023-01-01,2025-06-14,29,1
1717,Paola Vargas,F,72,Cartagena,5,2023-01-27,2025-06-11,29,4
1718,Andrés Espitia Bejarano,F,53,Barranquilla,10,2023-01-02,2025-06-15,29,0
1719,Carolina Mercedes Arroyo,F,66,Cartagena,7,2023-01-13,2025-06-07,29,8
1720,Elena Carolina Barrera,M,33,Medellín,17,2023-01-07,2025-06-13,29,2
1721,Julián Enrique Campo Orozco,M,38,Bogotá,9,2023-01-05,2025-06-10,29,5
1722,Angie Espinosa,M,23,Barranquilla,13,2023-01-05,2025-06-09,29,6
1723,Alberto César Álvarez Anaya,M,52,Cúcuta,9,2023-01-06,2025-06-13,29,2
1724,Carlos Rojas,M,71,Tunja,10,2023-01-01,2025-06-14,29,1
1725,Diego Javier Guzmán,M,40,Ibagué,12,2023-01-03,2025-06-06,29,9
1726,Luis Alberto Nieto Garzón,F,40,Medellín,3,2023-01-11,2025-06-14,29,1
1727,Juan Ortiz,M,47,Medellín,9,2023-01-02,2025-06-15,29,0
1728,Jhon Castellanos,M,46,Ibagué,5,2023-01-02,2025-06-06,29,9
1729,Javier Romero,M,40,Tunja,14,2023-01-07,2025-06-08,29,7
1730,Yineth Beatriz Acosta León,M,69,Villavicencio,16,2023-01-12,2025-05-30,29,16
1731,Mario Rodríguez Rojas,M,40,Bogotá,17,2023-01-27,2025-06-06,29,9
1732,Luz Astrid Guevara Zapata,F,72,Villavicencio,2,2023-01-29,2025-06-06,29,9
1733,César Bustamante,F,54,Tunja,12,2023-01-18,2025-06-08,29,7
1734,Andrés Andrés Sierra,F,35,Barranquilla,1,2023-01-06,2025-06-15,29,0
1735,Pilar Cruz,M,47,Cali,11,2023-01-17,2025-06-07,29,8
1736,Yineth Katerine Hernández,F,49,Cartagena,19,2023-01-01,2025-06-10,29,5
1737,Leonor Caicedo Sierra,F,31,Cúcuta,10,2023-01-02,2025-06-09,29,6
1738,Víctor Suárez,F,64,Bogotá,19,2023-01-04,2025-05-06,29,40
1739,Paola Rita Ayala Caro,F,53,Tunja,9,2023-01-02,2025-06-15,29,0
1740,Jhony Marín,F,59,Bucaramanga,11,2023-01-11,2025-05-29,29,17
1741,Fernando Peña Rivera,M,31,Barranquilla,15,2023-01-28,2025-05-21,29,25
1742,Enrique Castañeda,M,71,Tunja,19,2023-01-08,2025-06-13,29,2
1743,Patricia Rojas,M,71,Cúcuta,8,2023-01-18,2025-05-25,29,21
1744,Esther Beltrán,M,60,Cali,9,2023-01-04,2025-06-14,29,1
1745,Patricia Yuliana Rojas Díaz,M,64,Medellín,1,2023-01-13,2025-06-08,29,7
1746,Heidy Cabrera Martínez,M,36,Villavicencio,10,2023-01-01,2025-06-01,29,14
1747,Fabio Eduardo Pérez,M,57,Bucaramanga,10,2023-01-06,2025-06-14,29,1
1748,Patricia Rosa Buitrago,M,18,Medellín,18,2023-01-17,2025-06-10,29,5
1749,Olga Cristina Gamboa Alvarado,M,51,Villavicencio,13,2023-01-13,2025-05-23,29,23
1750,Milton Daniel Gil,M,71,Villavicencio,2,2023-01-06,2025-06-13,29,2
1751,Gloria Mosquera,F,46,Villavicencio,15,2023-01-24,2025-05-30,29,16
1752,Albeiro Hernando Martínez,F,30,Villavicencio,17,2023-01-05,2025-06-11,29,4
1753,Jhon Ramón González Velásquez,F,70,Villavicencio,7,2023-01-15,2025-06-10,29,5
1754,Carlos Barrera,F,41,Bogotá,17,2023-01-01,2025-06-08,29,7
1755,Carlos Julián Trujillo,M,24,Cúcuta,5,2023-01-06,2025-06-08,29,7
1756,Margarita Cindy González,M,43,Ibagué,3,2023-01-02,2025-06-06,29,9
1757,Linda Bermúdez Vega,F,24,Bogotá,17,2023-01-07,2025-05-27,29,19
1758,José Vargas,M,56,Cúcuta,1,2023-01-15,2025-06-07,29,8
1759,Andrés Rafael Villegas,F,66,Bucaramanga,17,2023-01-08,2025-06-13,29,2
1760,Esteban David Vera López,M,60,Cartagena,3,2023-01-26,2025-06-15,29,0
1761,Luis Luis Murillo Uribe,M,32,Bogotá,11,2023-01-05,2025-06-11,29,4
1762,Óscar Castro Silva,F,49,Bucaramanga,16,2023-01-09,2025-05-31,29,15
1763,Enrique Ramos,F,42,Medellín,9,2023-01-07,2025-06-08,29,7
1764,Inés Mesa López,F,73,Bucaramanga,1,2023-01-12,2025-06-11,29,4
1765,David Vega,M,46,Barranquilla,16,2023-02-03,2025-06-09,28,6
1766,Norberto Alberto Monroy Quintero,M,58,Medellín,12,2023-01-10,2025-06-13,29,2
1767,Emilio Lozano,F,68,Tunja,9,2023-01-03,2025-06-11,29,4
1768,Luz Karen Gamboa Quintero,F,24,Bucaramanga,19,2023-01-03,2025-06-15,29,0
1769,Victoria Erika Suárez,F,36,Cali,9,2023-01-07,2025-06-06,29,9
1770,Nelson Ochoa,M,62,Bogotá,3,2023-01-10,2025-06-15,29,0
1771,Edwin Juan López Galeano,M,28,Bucaramanga,14,2023-01-14,2025-05-12,29,34
1772,Luisa Jenny Reyes,M,47,Villavicencio,8,2023-01-19,2025-06-04,29,11
1773,Catalina Claudia Hernández,M,35,Bucaramanga,16,2023-01-05,2025-06-14,29,1
1774,Felipe Mosquera Vergara,F,19,Cali,8,2023-01-10,2025-06-08,29,7
1775,Leidy Restrepo,F,39,Ibagué,12,2023-01-08,2025-06-12,29,3
1776,Nelly Vargas López,M,64,Ibagué,8,2023-01-09,2025-06-04,29,11
1777,Yecid Emerson Castro Hernández,M,53,Cali,17,2023-01-16,2025-06-15,29,0
1778,Leonardo Tulio Sánchez Cortés,F,62,Cali,2,2023-01-04,2025-05-21,29,25
1779,Carolina Rojas Castro,M,30,Medellín,15,2023-01-17,2025-06-03,29,12
1780,Esteban Andrés Quintero,F,37,Ibagué,10,2023-01-04,2025-05-26,29,20
1781,Rosa Rivera López,M,46,Bogotá,19,2023-01-08,2025-05-29,29,17
1782,Luis Parra Blanco,F,20,Cartagena,14,2023-01-03,2025-06-01,29,14
1783,Milena Inés Hernández,M,57,Barranquilla,4,2023-01-02,2025-06-12,29,3
1784,Gabriel Carlos Roa,F,76,Bogotá,11,2023-01-11,2025-05-30,29,16
1785,Ricardo Alexander Cruz Rendón,M,75,Barranquilla,11,2023-01-06,2025-06-15,29,0
1786,Efrain Corredor,M,49,Bogotá,11,2023-01-31,2025-06-14,29,1
1787,Silvia Natalia Muñoz Palacios,F,19,Bucaramanga,17,2023-01-02,2025-05-26,29,20
1788,Yohana Pérez Ceballos,F,26,Cartagena,2,2023-01-10,2025-05-22,29,24
1789,Edgar Torres,F,78,Villavicencio,15,2023-01-22,2025-06-08,29,7
1790,César Julián Martínez,M,65,Cúcuta,4,2023-01-15,2025-06-11,29,4
1791,Katherine Ardila,M,25,Villavicencio,5,2023-01-11,2025-05-26,29,20
1792,Martha Martínez García,M,65,Ibagué,7,2023-01-20,2025-06-13,29,2
1793,Armando José Rodríguez,F,49,Cartagena,17,2023-01-02,2025-05-31,29,15
1794,Diana Sandra Díaz Valencia,M,52,Bogotá,19,2023-01-28,2025-06-10,29,5
1795,Fabiola Bedoya,M,61,Barranquilla,7,2023-01-06,2025-06-07,29,8
1796,Alfonso Joan Gómez,M,45,Cartagena,6,2023-01-01,2025-06-08,29,7
1797,Sebastián Pérez Sandoval,F,46,Bucaramanga,17,2023-01-26,2025-05-30,29,16
1798,Victoria Adriana Silva Alvarado,M,33,Bogotá,3,2023-01-02,2025-06-14,29,1
1799,Katerine Castillo Arrieta,F,38,Bucaramanga,4,2023-01-02,2025-06-03,29,12
1800,María Herrera,M,59,Cartagena,10,2023-01-02,2025-06-15,29,0
1801,Diana Paola Mosquera,F,29,Medellín,13,2023-01-14,2025-06-06,29,9
1802,Luis Carlos Perea Quintero,F,28,Bucaramanga,16,2023-01-05,2025-06-09,29,6
1803,Iván Mateo Castillo Suárez,F,25,Cúcuta,8,2023-01-03,2025-05-03,29,43
1804,Luz Yenny Cardona,M,62,Cúcuta,2,2023-01-07,2025-06-12,29,3
1805,María Mena Vega,F,47,Ibagué,12,2023-01-14,2025-06-03,29,12
1806,Gloria García,F,27,Cúcuta,11,2023-01-06,2025-06-14,29,1
1807,Luis Rodríguez Morales,F,32,Bucaramanga,17,2023-01-02,2025-06-12,29,3
1808,Martha Rojas,F,43,Cali,18,2023-01-12,2025-06-07,29,8
1809,María Doris Arenas Cruz,M,29,Ibagué,18,2023-01-01,2025-06-10,29,5
1810,Alexander Montes,F,79,Ibagué,17,2023-01-07,2025-05-23,29,23
1811,Enith Granados Rodríguez,F,79,Bucaramanga,15,2023-01-01,2025-06-12,29,3
1812,Aura Matilde Vergara,F,20,Villavicencio,3,2023-01-02,2025-06-02,29,13
1813,María Montes,M,47,Cartagena,1,2023-01-10,2025-05-29,29,17
1814,Irma Montoya,M,47,Medellín,14,2023-01-15,2025-05-29,29,17
1815,Sandra Cecilia Gómez Vargas,M,30,Cúcuta,4,2023-01-09,2025-06-09,29,6
1816,Adriana Gina Ortiz,F,24,Medellín,10,2023-01-05,2025-06-11,29,4
1817,Eugenio Ángel Sánchez,M,56,Cúcuta,15,2023-01-10,2025-06-15,29,0
1818,Esperanza Mariana Rojas Hernández,F,32,Tunja,6,2023-01-11,2025-06-01,29,14
1819,Beatriz Sánchez,F,41,Cali,5,2023-01-07,2025-06-04,29,11
1820,Iván López Mendoza,F,37,Villavicencio,1,2023-01-15,2025-06-10,29,5
1821,Sandra Marín,F,45,Cartagena,1,2023-01-11,2025-06-05,29,10
1822,Alexander Toro Morales,M,54,Bucaramanga,6,2023-01-13,2025-06-14,29,1
1823,José Rojas,M,78,Medellín,3,2023-01-02,2025-06-14,29,1
1824,Andrea Orjuela Hoyos,M,32,Medellín,14,2023-01-01,2025-06-06,29,9
1825,Astrid Aurora López,F,67,Bucaramanga,6,2023-01-04,2025-06-15,29,0
1826,Carlos Jaime Beltrán,F,42,Cartagena,14,2023-01-06,2025-06-10,29,5
1827,Nelson Salvador Peña Marín,F,76,Cartagena,8,2023-01-11,2025-05-26,29,20
1828,Bibiana Valentina Hernández,M,46,Ibagué,8,2023-01-15,2025-05-14,29,32
1829,Antonio Pedro Mena Mendoza,F,30,Tunja,18,2023-01-26,2025-05-29,29,17
1830,Dayana Melo,F,19,Cúcuta,11,2023-01-07,2025-06-07,29,8
1831,Josefina Acevedo Peña,F,50,Cali,6,2023-01-01,2025-06-08,29,7
1832,José Leonardo Torres,M,65,Ibagué,12,2023-01-02,2025-06-11,29,4
1833,Jesús Alfonso Estrada Cáceres,M,60,Bucaramanga,10,2023-01-03,2025-06-13,29,2
1834,Fernando Mercado Salazar,M,20,Ibagué,3,2023-01-01,2025-05-24,29,22
1835,Juan Arnulfo Muñoz Serna,M,48,Bogotá,16,2023-01-05,2025-06-06,29,9
1836,Cristina Beatriz Martínez,M,78,Bucaramanga,17,2023-01-16,2025-06-15,29,0
1837,Jorge Yesid Pérez,F,52,Tunja,11,2023-01-03,2025-06-13,29,2
1838,Laura Catalina Nieto,M,76,Cúcuta,19,2023-01-03,2025-06-06,29,9
1839,Walter Josué Guevara Castañeda,M,71,Cartagena,16,2023-01-16,2025-06-14,29,1
1840,Emiro López,M,70,Bogotá,6,2023-01-02,2025-06-09,29,6
